5,0,0,0,0,9900,0.305,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9900,52.91,859.822,9.093,4233.933,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9901,52.91,859.797,9.093,4235.181,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9902,52.91,859.79,9.104,4235.575,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9902,52.91,859.83,9.093,4233.225,,,,,,,,,,,,,,
8,0,0,0,0,9902,19:0:41,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9903,52.91,859.797,9.104,4235.181,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9904,52.91,859.797,9.104,4235.181,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9904,0.914,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9905,52.91,859.75,9.093,4237.931,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9905,0.305,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9906,0.61,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9907,52.92,859.844,9.104,4232.419,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9907,0.61,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
8,0,0,0,0,9908,19:0:41,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9908,1.219,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9909,0.305,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9910,0.914,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9910,0.914,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9911,52.92,859.8,9.114,4234.98,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9911,52.92,859.804,9.104,4234.777,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9912,52.91,859.768,9.104,4236.88,,,,,,,,,,,,,,
8,0,0,0,0,9912,19:0:41,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9913,52.92,859.792,9.104,4235.424,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9913,52.92,859.792,9.104,4235.424,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9914,52.92,859.8,9.104,4234.98,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9914,-3.048,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9915,52.91,858.667,9.093,4301.105,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9916,50.292,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9916,52.86,849.391,9.026,4826.296,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9917,173.736,,,,,,,,,,,,,,,,,
8,0,0,0,0,9917,19:0:41,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9918,52.83,816.444,8.733,6496.112,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9918,52.84,801.115,8.57,7189.675,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9919,553.822,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9919,52.85,787.341,8.419,7776.826,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9920,841.858,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9921,52.88,748.118,7.877,9298.374,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9921,1099.109,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9922,52.89,725.878,7.573,10082.047,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
8,0,0,0,0,9922,19:1:6,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9923,1464.259,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9924,52.89,694.657,7.204,11107.716,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9924,1785.214,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9925,1785.214,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9925,52.9,677.933,7.03,11627.42,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9926,1977.238,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9926,52.9,662.146,6.89,12101.871,,,,,,,,,,,,,,
8,0,0,0,0,9926,19:1:11,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9927,2150.059,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9928,2223.821,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9928,2318.309,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9929,52.92,635.504,6.694,12871.795,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9930,52.92,625.283,6.618,13158.196,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9930,2516.124,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9931,52.92,615.745,6.586,13421.427,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9931,2632.863,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
8,0,0,0,0,9932,19:1:13,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9933,2731.008,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9933,2776.118,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9934,2820.619,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9934,52.94,595.547,6.521,13967.316,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9935,2890.723,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9935,52.95,590.791,6.51,14093.755,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9936,52.95,589.008,6.51,14140.99,,,,,,,,,,,,,,
8,0,0,0,0,9936,19:1:20,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9937,52.95,588.789,6.51,14146.775,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9937,2995.574,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9938,52.96,585.693,6.554,14228.5,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9939,52.83,583.816,3.131,14277.89,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9939,52.83,583.816,3.131,14277.89,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9940,52.36,582.919,0,14301.443,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9940,52.36,582.919,0,14301.443,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9941,52.2,582.945,0,14300.774,,,,,,,,,,,,,,
8,0,0,0,0,9941,19:1:23,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9942,3081.223,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9942,52.2,583.581,0,14284.062,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9943,3192.475,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9943,51.35,585.434,0,14235.312,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9944,3067.202,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9945,51.14,587.626,0,14177.495,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9945,3109.875,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9946,50.92,589.283,0,14133.7,,,,,,,,,,,,,,
8,0,0,0,0,9946,19:1:23,32.9428329468,-106.9150619507,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9947,3052.267,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9947,49.77,594.305,0,14000.427,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9948,2977.591,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9955,49.83,596.654,0,13937.766,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9956,48.76,602.858,0,13771.436,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9957,2829.458,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9957,48.52,603.93,0,13742.569,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9958,2810.561,,,,,,,,,,,,,,,,,
8,0,0,0,0,9958,19:1:32,32.940776825,-106.9093170166,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9958,48.26,605.029,0,13712.921,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9959,47.98,606.166,0,13682.174,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9960,47.98,606.322,0,13677.971,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9960,2797.759,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9961,47.81,607.33,0,13650.695,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9961,47.65,608.65,0,13614.904,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9962,2820.314,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9963,47.37,609.181,0,13600.476,,,,,,,,,,,,,,
8,0,0,0,0,9963,19:1:32,32.940776825,-106.9093170166,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9963,47.04,610.419,0,13566.849,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9964,47.15,611.061,0,13549.359,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9965,47.28,611.695,0,13532.502,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9965,2725.522,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9966,47.28,612.317,0,13515.139,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9966,46.8,613.55,0,13481.486,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9967,46.8,613.55,0,13481.486,,,,,,,,,,,,,,
8,0,0,0,0,9967,19:1:32,32.940776825,-106.9093170166,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9968,46.84,613.993,0,13469.393,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9968,2688.641,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9969,46.45,615.393,0,13431.069,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9969,46.34,616.558,0,13399.13,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9970,2747.467,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9971,2698.699,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9971,2698.699,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9972,45.78,618.99,0,13332.273,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9973,45.7,619.546,0,13316.965,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9973,45.6,620.172,0,13299.719,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9974,2607.564,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9974,2607.564,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9975,45.36,621.423,0,13265.172,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9976,2638.044,,,,,,,,,,,,,,,,,
8,0,0,0,0,9976,19:1:32,32.940776825,-106.9093170166,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9976,2588.057,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9977,45,623.988,0,13194.138,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9977,2572.207,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9978,44.76,625.166,0,13161.449,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9979,2556.053,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9979,44.7,625.806,0,13143.639,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9980,44.53,626.844,0,13114.757,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9980,44.53,626.844,0,13114.757,,,,,,,,,,,,,,
8,0,0,0,0,9980,19:1:32,32.940776825,-106.9093170166,1394.4000244141,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9981,44.33,628.237,0,13075.893,,,,,,,,,,,,,,
5,0,0,0,0,9982,2520.391,,,,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
2,0,0,0,0,9982,44.25,629.099,0,13051.808,,,,,,,,,,,,,,
8,0,0,0,0,0,PAYLOAD IS !ARMED!,,,,,,,,,,,,,,,,,
5,0,0,0,0,9983,2502.713,,,,,,,,,,,,,,,,,
